# Tissue: multicellular organism
# Gene Count: 461
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000076870	ENSMUST00000103682	Trdj1			
ENSMUSG00000076871	ENSMUST00000103683	Trdj2			
ENSMUSG00000076875	ENSMUST00000103687	Traj58			
ENSMUSG00000076877	ENSMUST00000103689	Traj56			
ENSMUSG00000076878	ENSMUST00000103690	Traj53			
ENSMUSG00000076879	ENSMUST00000103691	Traj52			
ENSMUSG00000076881	ENSMUST00000103693	Traj50			
ENSMUSG00000076886	ENSMUST00000103698	Traj44			
ENSMUSG00000076887	ENSMUST00000103699	Traj43			
ENSMUSG00000076888	ENSMUST00000103700	Traj42			
ENSMUSG00000076890	ENSMUST00000103702	Traj40			
ENSMUSG00000076891	ENSMUST00000103703	Traj39			
ENSMUSG00000076892	ENSMUST00000103704	Traj38			
ENSMUSG00000076894	ENSMUST00000103706	Traj35			
ENSMUSG00000076895	ENSMUST00000103707	Traj34			
ENSMUSG00000076896	ENSMUST00000103708	Traj33			
ENSMUSG00000076897	ENSMUST00000103709	Traj32			
ENSMUSG00000076898	ENSMUST00000103710	Traj31			
ENSMUSG00000076899	ENSMUST00000103711	Traj30			
ENSMUSG00000076900	ENSMUST00000103712	Traj29			
ENSMUSG00000076901	ENSMUST00000103713	Traj28			
ENSMUSG00000076902	ENSMUST00000103714	Traj27			
ENSMUSG00000076903	ENSMUST00000103715	Traj26			
ENSMUSG00000076904	ENSMUST00000103716	Traj25			
ENSMUSG00000076906	ENSMUST00000103718	Traj23			
ENSMUSG00000076907	ENSMUST00000103719	Traj22			
ENSMUSG00000076908	ENSMUST00000103720	Traj21			
ENSMUSG00000076909	ENSMUST00000103721	Traj20			
ENSMUSG00000076910	ENSMUST00000103722	Traj19			
ENSMUSG00000076911	ENSMUST00000103723	Traj18			
ENSMUSG00000076912	ENSMUST00000103724	Traj17			
ENSMUSG00000076913	ENSMUST00000103725	Traj16			
ENSMUSG00000076914	ENSMUST00000103726	Traj15			
ENSMUSG00000076916	ENSMUST00000103728	Traj13			
ENSMUSG00000076918	ENSMUST00000103730	Traj11			
ENSMUSG00000076919	ENSMUST00000103731	Traj9			
ENSMUSG00000076921	ENSMUST00000103733	Traj7			
ENSMUSG00000076922	ENSMUST00000103734	Traj6			
ENSMUSG00000076923	ENSMUST00000103735	Traj5			
ENSMUSG00000076924	ENSMUST00000103736	Traj4			
ENSMUSG00000076925	ENSMUST00000103737	Traj3			
ENSMUSG00000076926	ENSMUST00000103738	Traj2			
ENSMUSG00000078157	ENSMUST00000104962	Fem1al	216622	NM_176829	NP_789799
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078208	ENSMUST00000105006	Fthl17b	434726	NM_001085524	NP_001078993
ENSMUSG00000078256	ENSMUST00000105053	Krtap31-3	670550	NM_001126323	NP_001119795
ENSMUSG00000078260	ENSMUST00000105057	Krtap4-21	670472	NM_001099312	NP_001092782
ENSMUSG00000078506	ENSMUST00000105748	Aadacl4fm2	627085	NM_001085542	NP_001079011
ENSMUSG00000078520	ENSMUST00000024200	Cela3a	242711	NM_001126318	NP_001119790
ENSMUSG00000078576	ENSMUST00000106266	Gm12886	666921	NM_001144948	NP_001138420
ENSMUSG00000078597	ENSMUST00000094887	Cyp4a12b	13118	NM_172306	NP_758510
ENSMUSG00000078668	ENSMUST00000107440	Krtap4-22	100040276	NM_001126322	NP_001119794
ENSMUSG00000078719	ENSMUST00000107884	Msmp	100039672	NM_001099314	NP_001092784
ENSMUSG00000078795	ENSMUST00000108498	Ceacam15	101434	NM_175315	NP_780524
ENSMUSG00000078799	ENSMUST00000108525	Sult2a5	434264	NM_001184980	NP_001171909
ENSMUSG00000079008	ENSMUST00000109922	Zfp1005	100216455	NM_001142410	NP_001135882
ENSMUSG00000079031	ENSMUST00000110149	Eif1ad2	544881	NM_001177573	NP_001171044
ENSMUSG00000079440	ENSMUST00000113270	Alpi	76768	NM_001081082	NP_001074551
ENSMUSG00000079476	ENSMUST00000113602	Fam236e			
ENSMUSG00000079494	ENSMUST00000032074	Nat8f5	69049	NM_023493	NP_075982
ENSMUSG00000079543	ENSMUST00000114212	Igkv13-85			
ENSMUSG00000079579	ENSMUST00000114682	Gm6760	627470	NM_001177377	NP_001170848
ENSMUSG00000079594	ENSMUST00000114850	Cstdc6	100038854	NM_001001332	NP_001001332
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000082482	ENSMUST00000118616	H2ab2	624153	NM_001281530	NP_001268459
ENSMUSG00000085139	ENSMUST00000135687	Sertm2	319764	NM_001354493	NP_001341422
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000091017	ENSMUST00000171798	Garin4	619288	NM_001109759	NP_001103229
ENSMUSG00000091039	ENSMUST00000169954	Krtap20-2	622935	NM_001163615	NP_001157087
ENSMUSG00000091101	ENSMUST00000168769	Alyreffm5	100043227	NM_001166634	NP_001160106
ENSMUSG00000091248	ENSMUST00000170030	Pate8	100312948	NM_001167584	NP_001161056
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091376	ENSMUST00000169794	Aadacl2	639634	NM_001128091	NP_001121563
ENSMUSG00000091736	ENSMUST00000065806	Yy2	100073351	NM_001098723	NP_001092193
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000093906	ENSMUST00000200578	Igkv9-129			
ENSMUSG00000094102	ENSMUST00000103472	Ighv9-2			
ENSMUSG00000094117	ENSMUST00000103396	Igkv3-12			
ENSMUSG00000094262	ENSMUST00000198345	Igkv4-62			
ENSMUSG00000094282	ENSMUST00000177908	Cfap73	546886	NM_001195094	NP_001182023
ENSMUSG00000094307	ENSMUST00000105015	Btbd35f28	627264	NM_001085543	NP_001079012
ENSMUSG00000094315	ENSMUST00000103343	Igkv4-78			
ENSMUSG00000094319	ENSMUST00000199437	Igkv4-54			
ENSMUSG00000094413	ENSMUST00000197433	Trav15n-1			
ENSMUSG00000094478	ENSMUST00000103402	Igkv3-3			
ENSMUSG00000094558	ENSMUST00000105020	Btbd35f11	118568425	NM_001085551	NP_001079020
ENSMUSG00000094649	ENSMUST00000180168	Mplkipl1	633057	NM_001177513	NP_001170984
ENSMUSG00000094797	ENSMUST00000103393	Igkv6-15			
ENSMUSG00000094881	ENSMUST00000163651	H2al2c	547210	NM_001177569	NP_001171040
ENSMUSG00000094940	ENSMUST00000103551	Ighv1-84			
ENSMUSG00000095007	ENSMUST00000103369	Igkv12-41			
ENSMUSG00000095066	ENSMUST00000084042	Defa20	68009	NM_183268	NP_899091
ENSMUSG00000095257	ENSMUST00000179481	Scgb1b3	384585	NM_001256073	NP_001243002
ENSMUSG00000095270	ENSMUST00000102807	Ifna9	15972	NM_010507	NP_034637
ENSMUSG00000095338	ENSMUST00000103398	Igkv3-9			
ENSMUSG00000095413	ENSMUST00000178979	H2al1e	547160	NM_001025260	NP_001020431
ENSMUSG00000095426	ENSMUST00000180687	Trav6d-5			
ENSMUSG00000095569	ENSMUST00000092657	Taar7d	435206	NM_001010838	NP_001010838
ENSMUSG00000095572	ENSMUST00000103618	Trav4n-3			
ENSMUSG00000095573	ENSMUST00000168551	H2al2b	100042840	NM_001113395	NP_001106866
ENSMUSG00000095647	ENSMUST00000078532	Taar7a	215856	NM_001010829	NP_001010829
ENSMUSG00000095662	ENSMUST00000179859	H2al1g	100042943	NM_001242952	NP_001229881
ENSMUSG00000095682	ENSMUST00000103404	Igkv3-1			
ENSMUSG00000095724	ENSMUST00000164517	Eif1ad19	100861908	NM_001270722	NP_001257651
ENSMUSG00000095737	ENSMUST00000197406	Igkv11-125			
ENSMUSG00000095817	ENSMUST00000168298	Krtap10-22	100041261	NM_001101630	NP_001095100
ENSMUSG00000095862	ENSMUST00000103584	Trav6-6			
ENSMUSG00000095870	ENSMUST00000179917	Lce1k	631101	NM_001254760	NP_001241689
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000096459	ENSMUST00000103473	Ighv9-3			
ENSMUSG00000096461	ENSMUST00000196006	Igkv14-130			
ENSMUSG00000096490	ENSMUST00000103330	Igkv10-94			
ENSMUSG00000096515	ENSMUST00000199510	Igkv14-100			
ENSMUSG00000096580	ENSMUST00000103305	Igkv1-132			
ENSMUSG00000096615	ENSMUST00000103585	Trav11			
ENSMUSG00000096672	ENSMUST00000103534	Ighv1-63			
ENSMUSG00000096844	ENSMUST00000103394	Igkv6-14			
ENSMUSG00000098207	ENSMUST00000183126	Arl14	71619	NM_027843	NP_082119
ENSMUSG00000100626	ENSMUST00000188439	H2al1a	100042922	NM_001111037	NP_001104507
ENSMUSG00000101315	ENSMUST00000188005	Krtap28-13	71386	NM_027778	NP_082054
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000103362	ENSMUST00000191960	Tdpoz2	399673	NM_001007222	NP_001007223
ENSMUSG00000104630	ENSMUST00000103562	Trgj3			
ENSMUSG00000104769	ENSMUST00000196959	Igkv8-34			
ENSMUSG00000104962	ENSMUST00000200495	Trgj1			
ENSMUSG00000105066	ENSMUST00000198313	Iglj4			
ENSMUSG00000105231	ENSMUST00000200211	Iglj3			
ENSMUSG00000105533	ENSMUST00000200127	Trav7d-2			
ENSMUSG00000106039	ENSMUST00000197046	Iglc4			
ENSMUSG00000106405	ENSMUST00000200074	Iglj3p			
ENSMUSG00000106445	ENSMUST00000196384	Gm21190	100861755	NM_001310449	NP_001297378
ENSMUSG00000109941	ENSMUST00000210390	Exosc6	72544	NM_028274	NP_082550
ENSMUSG00000110332	ENSMUST00000209208	Gm19935			
ENSMUSG00000111709	ENSMUST00000217203	Gsta13	100042295	NM_001243092	NP_001230021
ENSMUSG00000114755	ENSMUST00000058004	Galr3	14429	NM_015738	NP_056553
ENSMUSG00000116636	ENSMUST00000232664	Krtap13-24			
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
